#{"t_start": 1746507355.086796, "env_id": "MergeEnv-v0"}
r,l,t
-11.518512,50,279.882792
-0.107578,32,280.084963
-11.053151,50,280.385851
0.143188,23,280.537729
-2.738724,22,280.68585
-12.256065,50,281.17959
0.298455,21,281.322531
0.139547,28,281.502577
-17.547668,27,281.681281
-29.545185,25,281.855073
-11.438238,50,282.17812
-12.968865,50,282.499512
0.5461,28,282.686286
-1.619609,20,282.821327
-41.407797,50,283.126833
0.41341,19,283.26661
0.308225,23,283.422726
0.466901,19,283.55195
-2.649725,23,283.703288
0.009764,27,283.878832
-5.760606,30,284.070141
0.038066,31,284.268291
-26.402826,50,284.908257
-3.823491,24,285.06775
-5.224602,50,285.37968
-19.832393,30,285.570574
-10.652696,50,285.876725
-9.596095,26,286.045092
-12.492534,20,286.179922
-14.38223,26,286.350343
-19.377448,50,286.652555
0.55707,29,286.839438
0.234165,24,286.996618
-6.521897,23,287.148101
-9.635755,24,287.306822
0.611408,22,287.453324
-16.58094,50,287.75761
-5.521053,50,288.061252
-7.767968,22,288.207744
-1.896858,27,288.383338
-7.540736,23,288.544338
-13.433837,50,288.853023
-13.089244,50,289.157105
-4.588102,26,289.327455
0.386217,29,289.512405
0.325183,31,289.926618
0.292361,30,290.147272
-21.534494,50,290.461229
-4.867503,24,290.621086
0.279374,28,290.801296
-0.086284,27,290.976357
-11.293189,50,291.283891
-3.614825,19,291.469456
0.374119,22,291.617884
-16.399506,21,291.75843
0.550948,21,291.898706
0.309471,30,292.090615
-17.838777,50,292.394782
0.423656,31,292.602227
-12.054795,50,292.925345
-16.616279,28,293.111334
0.620705,31,293.312499
-13.428364,50,293.616961
-17.689172,31,293.818919
0.455432,24,293.985481
-0.638778,19,294.117934
-12.849172,50,294.431342
-13.013884,50,294.737492
0.418689,25,294.901576
0.459139,20,295.036035
-14.424112,50,295.340105
-3.503739,19,295.46998
0.294104,27,295.647022
-13.031193,50,295.949211
0.635041,22,296.095931
-4.502646,21,296.236417
0.414969,20,296.371472
-30.437685,23,296.524255
-12.607955,50,296.827001
-19.458291,50,297.12974
0.535583,22,297.276659
0.023223,21,297.416745
-13.647621,27,297.589948
0.499654,25,297.897463
-12.404733,50,298.297452
0.181737,22,298.778433
-11.52202,22,298.932893
0.192758,21,299.075566
-31.568447,27,299.25394
-10.370803,50,299.556115
0.382303,22,299.703843
-0.740285,27,299.876932
-20.365914,50,300.206085
-4.769031,23,300.361673
-17.218878,50,300.66454
-15.079673,50,300.969105
0.380807,24,301.126678
0.206485,21,301.267442
-14.640775,31,301.463952
0.593541,19,301.59334
-1.269469,28,301.773149
-12.649235,50,302.074417
-13.530878,50,302.377357
-10.489407,50,302.680316
-7.736808,50,302.983931
0.299157,26,303.156152
-12.644537,30,303.364267
-10.797441,50,303.705095
0.629586,25,303.878237
-10.672701,50,304.190503
0.484235,31,304.444862
-13.442003,23,304.600253
-11.529469,50,304.919147
-11.473074,24,305.075929
-12.118685,50,305.378096
-14.323993,21,305.518364
-6.535409,31,305.716959
-14.465853,50,306.022504
-14.497246,29,306.207218
-10.80847,50,306.510187
-10.419117,50,306.812374
-4.798984,25,306.976038
-12.047355,50,307.277606
-11.84365,50,307.577828
-11.882173,50,307.879929
0.018468,29,308.066121
0.690488,19,308.195163
0.336357,20,308.329248
-15.621452,50,308.632364
-10.856735,50,308.940577
0.61797,26,309.112205
-11.665529,50,309.415198
-12.202804,50,309.717838
-26.304599,22,309.864344
-11.054572,50,310.183877
0.293834,23,310.346815
-11.704967,50,310.6515
-14.67194,50,310.95716
-23.365723,20,311.091999
0.592026,20,311.231022
-2.569314,30,311.426332
-57.936485,31,311.624285
-15.922697,50,312.268903
-12.278871,50,312.577828
0.347861,26,312.747783
-17.777092,29,312.933356
0.290401,26,313.102066
-5.458535,22,313.248269
-35.476142,26,313.417193
-10.51581,50,313.72029
0.198718,31,313.92371
-12.862619,50,314.246023
-3.838678,27,314.43175
-18.784222,50,314.892001
-12.351985,50,315.198613
-10.956386,50,315.605807
0.022949,21,315.748389
-11.913386,50,316.050763
-11.925918,50,316.353868
0.065849,31,316.551183
-10.618509,29,316.736811
-3.209335,23,316.890498
0.536437,26,317.060023
0.575017,21,317.200871
-9.425419,20,317.336383
0.459959,20,317.470855
0.463805,22,317.621374
-12.036669,50,317.926281
0.648362,23,318.078764
-6.896776,27,318.252035
-0.6439,26,318.421426
0.68167,21,318.561993
-11.888295,50,318.86412
0.034672,31,319.062057
-12.075684,50,319.364486
0.629665,24,319.521959
0.339823,20,319.656106
-11.267952,50,319.958964
-11.202301,50,320.324425
-11.510593,50,320.668775
-10.658775,50,320.977603
-11.455406,50,321.281611
-3.617251,21,321.42227
0.375355,20,321.558517
0.603019,27,321.732431
0.467427,19,321.861114
-3.436567,21,322.002152
0.418242,19,322.131308
-12.505417,30,322.321942
-4.807963,30,322.512557
-5.93259,50,322.815619
-13.176991,50,323.118785
-11.9603,50,323.421316
0.208669,26,323.589547
0.335366,31,323.786547
-0.235403,26,323.955397
0.537121,23,324.107341
-12.378483,50,324.410183
-2.977741,26,324.580606
-4.386292,21,324.728496
0.362232,26,324.90561
-14.11539,50,325.23004
0.529763,20,325.369601
-0.03044,23,325.863885
-21.40417,26,326.036983
-1.510853,20,326.176375
0.654633,23,326.333807
-16.473175,50,326.637161
-12.302301,50,326.940865
-16.406892,50,327.24497
-0.551086,19,327.374511
0.543188,24,327.532647
0.409353,27,327.706412
0.531099,25,327.869539
-10.654933,50,328.175195
-3.525664,20,328.312353
0.474942,27,328.486469
0.17119,23,328.638658
-15.195622,50,328.94298
0.255538,23,329.095234
-11.504706,50,329.399512
0.316316,29,329.58387
-7.378786,19,329.713108
-10.348151,50,330.016694
0.223233,25,330.179068
-11.804117,50,330.501801
0.567724,29,330.698728
-26.52544,22,330.845699
-15.882508,50,331.309848
0.731707,19,331.442294
-22.487158,27,331.616583
0.448357,26,331.785653
-4.750895,24,331.943424
-11.834225,50,332.246383
-12.623828,50,332.551387
-11.007944,50,332.857923
-0.658856,27,333.033064
0.580204,19,333.162916
0.513167,21,333.303174
-1.493396,23,333.455548
-26.731312,26,333.633636
0.14204,26,333.803685
-10.949267,50,334.171539
-11.146082,50,334.473115
-31.824269,50,334.783688
-13.55529,27,334.962109
-10.257883,50,335.270009
-16.025056,50,335.585411
-16.128456,32,335.804169
-12.310004,50,336.121073
-3.646046,23,336.279757
-0.43682,22,336.427677
-11.329042,50,336.732008
0.705156,23,336.88784
0.680123,23,337.048183
-5.996501,50,337.354911
0.636938,20,337.489749
-14.450891,24,337.647786
0.302025,31,337.844902
-8.479016,27,338.019287
-12.029442,50,338.322322
-6.55086,30,338.51439
-7.504696,26,338.682457
-25.368274,26,338.851357
-11.695747,50,339.489974
-12.578644,50,339.796394
-14.493154,28,339.97685
-15.492284,22,340.122868
0.235349,22,340.268502
-10.379277,50,340.580518
-27.585864,23,340.752878
-12.052574,50,341.058037
0.5984,20,341.195817
0.392797,25,341.359673
-10.591901,50,341.661514
-10.836472,50,341.963282
-16.498892,30,342.154608
-16.426481,19,342.283687
-8.696406,22,342.431539
0.30438,31,342.628153
0.530221,29,342.81556
-6.034152,29,343.000951
-11.319431,50,343.303951
0.629546,19,343.434921
0.671004,22,343.581712
0.040506,21,343.722616
0.465977,23,343.873561
0.352603,28,344.054862
-10.46156,50,344.358692
-6.49922,30,344.549382
0.57405,28,344.730229
0.558874,26,344.898333
-32.239858,19,345.027398
0.227208,21,345.18112
0.558909,22,345.330187
-4.483895,22,345.478297
-11.055293,50,345.783285
-17.284022,21,345.925676
-18.220008,19,346.056927
-0.533978,24,346.220899
0.144021,23,346.379954
0.297443,23,346.542303
-10.985434,50,346.858804
0.495431,30,347.055746
-10.455894,50,347.359746
0.455474,29,347.546256
0.398859,24,347.895205
0.42244,23,348.047766
0.462061,22,348.195405
0.377687,24,348.352632
0.607479,23,348.505413
0.372811,21,348.646179
0.338372,23,348.798663
0.48871,25,348.962193
0.654218,21,349.101893
-16.80266,50,349.411302
-19.386878,50,349.717424
0.441266,28,349.896924
-1.562761,24,350.055971
0.366444,24,350.212555
-6.481539,26,350.381831
0.062066,32,350.583406
-9.716643,24,350.756949
-6.511672,24,350.934735
0.281487,31,351.159995
-12.678645,50,351.474775
-2.827994,25,351.63882
-0.269106,33,351.915983
-12.035599,50,352.219776
-30.657477,50,352.522929
0.697733,25,352.686727
-10.527561,22,353.163288
-10.436783,27,353.349822
-8.717239,22,353.496871
-11.372799,50,353.800916
-8.553025,30,353.992228
-11.968752,50,354.295989
-2.406459,20,354.43249
-24.506706,50,354.734428
-12.699781,27,354.910712
-2.595986,22,355.05596
-10.695595,50,355.361034
-10.177852,50,355.665973
-0.123054,23,355.818447
0.558785,21,355.959139
0.467137,20,356.095512
0.015667,27,356.269051
0.160612,22,356.417182
-13.963988,50,356.719066
0.513565,26,356.891392
0.264846,20,357.044874
0.412534,27,357.230653
-6.54661,28,357.422142
0.449635,23,357.579563
-0.432881,24,357.743787
0.378769,23,357.898841
-10.35774,23,358.052074
-9.655866,31,358.249038
-10.130455,50,358.558353
0.498716,26,358.72717
0.460289,25,358.897477
-12.782917,50,359.200636
-10.538479,50,359.505207
-24.080574,50,359.809127
-38.401104,28,359.987776
0.582118,20,360.122324
-8.465428,28,360.303927
-1.682416,29,360.489049
0.230807,29,360.67508
-10.6717,50,360.980041
-20.622491,50,361.312314
0.673133,19,361.442634
0.545588,22,361.588861
-10.516597,50,361.891977
0.354263,28,362.072741
0.117647,29,362.257501
0.116056,24,362.415103
-38.34184,50,362.717143
-5.545926,21,362.857434
-22.67225,27,363.031273
-11.331797,50,363.333477
0.29372,23,363.485483
0.601035,19,363.621097
-11.84797,50,363.923891
-13.705548,30,364.116144
-4.669773,28,364.294692
-0.228417,9,364.506252
-0.476221,31,364.705815
0.135139,31,364.903906
-18.371963,22,365.050598
0.244554,24,365.208161
-13.207376,50,365.513085
0.363449,25,365.681201
0.568193,21,365.822572
-13.267255,50,366.125562
-4.743948,30,366.389542
-0.116407,28,366.937513
0.277901,28,367.126537
-6.686097,26,367.297534
-49.385325,19,367.427686
0.33781,21,367.573317
-10.486251,50,367.893145
-27.325941,26,368.073026
-9.6883,26,368.249222
-2.630713,20,368.387862
-6.87906,50,368.694452
-10.867121,26,368.863906
0.656596,28,369.049514
0.754704,19,369.184208
-30.702634,30,369.380164
-18.236577,19,369.509577
-1.907474,24,369.667936
0.542833,20,369.803249
-11.39878,50,370.106583
0.560287,29,370.293924
-10.976834,50,370.597478
-15.318679,50,370.902718
-11.57953,50,371.224201
-11.683249,20,371.368333
-1.634858,22,371.515388
-2.514957,24,371.761471
-10.724706,50,372.06334
-6.438454,20,372.198755
0.504501,23,372.350195
-10.831326,50,372.654143
0.367431,28,372.834705
0.271883,21,372.975213
0.48426,21,373.116647
-11.593891,50,373.430811
0.571956,19,373.560494
-4.899505,25,373.724858
-12.626115,50,374.02621
-0.5414,29,374.212527
-0.057887,30,374.404784
-11.250728,50,374.707081
0.358205,23,374.859984
-13.003724,50,375.161026
-11.559398,50,375.46519
0.490197,23,375.616894
-14.586648,50,375.920592
0.089614,25,376.0836
-15.493205,25,376.247442
-0.021605,27,376.423496
-12.971117,50,376.724974
0.542889,23,376.878182
-10.399229,22,377.023973
-12.106067,50,377.327905
-0.641787,28,377.509445
-10.503036,50,377.813151
-17.402075,23,377.964637
-11.505285,50,378.270297
-3.702905,26,378.447342
-5.321304,25,378.62112
-12.289937,50,378.944075
-3.514833,30,379.142581
0.579711,23,379.299559
-10.437113,50,379.604675
0.231599,24,379.762399
-13.569881,50,380.408008
0.534276,30,380.607755
-2.32336,25,380.772105
0.488053,23,380.925789
0.549097,24,381.089481
0.470784,30,381.307928
-2.219231,16,381.592672
0.232975,28,381.78009
-16.375789,21,381.931661
0.625223,20,382.070316
-16.869321,50,382.374627
0.658406,22,382.521887
0.357382,29,382.713967
0.684774,19,382.848345
0.369937,19,382.979429
0.549788,31,383.177293
-6.506837,22,383.323898
-10.890404,50,383.628507
-24.001157,50,383.93132
0.193651,31,384.128901
0.472379,25,384.295626
0.16343,30,384.486989
-12.506429,21,384.628029
0.297835,29,384.813153
0.231588,25,384.978001
0.22529,26,385.146887
-19.599923,23,385.299595
-26.498932,25,385.463016
0.344292,29,385.649857
-0.138859,24,385.809779
-36.315841,19,385.939341
-26.595561,30,386.130824
0.318704,28,386.311542
-4.746808,25,386.475375
-15.303772,21,386.615784
0.344322,25,386.779817
0.510326,25,386.942595
-11.77009,28,387.122771
0.567614,27,387.297477
-11.650747,50,387.602663
-2.514451,22,387.748985
0.472438,19,387.878331
-8.361222,25,388.044666
-13.685618,50,388.348611
-2.418122,24,388.506066
-6.280479,50,388.808701
0.477024,25,388.974446
-12.313601,22,389.126499
0.032724,31,389.342159
-10.483395,50,389.668771
0.398841,21,389.816385
-24.313412,20,389.954759
0.510936,20,390.091832
-3.062585,24,390.250618
0.209863,25,390.414692
-13.717629,50,390.727777
0.610243,19,390.860367
-9.336707,21,391.001209
0.433107,19,391.131069
0.713766,19,391.260468
0.281428,20,391.48431
-24.694254,27,391.678129
0.657295,22,391.824565
-39.514607,28,392.051583
-12.348111,50,392.35524
-13.536647,25,392.518276
0.569923,21,392.65955
0.508059,20,392.794461
-29.420776,21,392.935106
0.621485,27,393.110334
-0.089322,27,393.283825
0.20278,30,393.475514
-0.024456,31,393.683119
0.475273,24,393.841895
-9.653589,22,393.98777
0.175349,26,394.493171
-3.740646,21,394.641941
0.744222,22,394.790437
-7.465599,22,394.942
-11.96762,50,395.281683
-34.28979,19,395.412051
0.231514,31,395.609436
0.615003,23,395.763988
-11.524655,50,396.067421
-11.461245,24,396.225508
0.371874,20,396.360466
-24.632813,50,396.665407
-0.66793,25,396.828994
-13.796125,50,397.145017
-0.445306,23,397.30145
0.617521,26,397.47103
0.215132,28,397.652564
-37.504157,31,397.848638
-1.461118,27,398.030965
0.495104,27,398.207683
-35.895067,50,398.651492
0.426998,30,398.842617
0.34612,22,398.991781
0.512997,20,399.127457
-33.356403,24,399.284118
-10.813416,50,399.586502
-39.320899,23,399.739842
-10.461782,50,400.065211
0.637255,23,400.228246
0.492116,24,400.39374
0.610706,19,400.52768
0.498135,20,400.667348
-15.466511,26,400.839281
0.491368,24,400.997497
0.574916,19,401.127452
-16.510075,50,401.43711
0.671132,19,401.57015
-10.882686,50,401.902335
0.750174,18,402.026891
-7.516396,25,402.190566
0.604736,25,402.357299
-13.360006,20,402.49259
-5.46962,24,402.654694
0.473863,21,402.796507
-11.514053,50,403.123478
0.260135,30,403.322377
0.298622,27,403.497284
0.37416,28,403.676013
-14.766611,29,403.862652
-24.121652,50,404.165802
0.549133,22,404.312269
-5.604859,27,404.486184
0.287024,26,404.654322
0.50164,19,404.784286
-27.54705,24,404.942631
-0.184288,26,405.128641
-7.817048,22,405.279895
0.571613,21,405.422361
-11.339979,50,405.731123
0.427014,29,405.917434
-2.501344,31,406.117609
0.317203,19,406.24709
-10.521364,50,406.551333
0.2256,28,406.734245
0.659826,21,406.875582
-11.843571,50,407.178459
0.423304,20,407.313726
0.361388,24,407.470398
0.593575,25,407.633677
-27.3576,22,407.782044
-3.508638,21,408.270639
-58.388972,25,408.44527
-15.437303,19,408.576613
-11.62019,50,408.982769
-7.764358,20,409.135134
-10.740227,50,409.439415
-11.904246,50,409.744231
-12.072018,50,410.048068
-12.046541,50,410.350563
0.493201,28,410.532104
0.655721,20,410.673595
-11.393086,50,411.002101
-0.42361,28,411.192192
0.684582,24,411.353643
0.741977,21,411.498184
-10.753506,50,411.81176
0.211315,31,412.039677
-17.599529,50,412.383047
0.526486,29,412.575027
-10.397586,50,412.877829
-27.742707,50,413.179912
0.139994,21,413.321559
0.058724,20,413.457097
-11.676033,50,413.758746
0.158566,21,413.902256
-22.668797,29,414.086772
-10.695676,23,414.23973
-14.53711,26,414.407606
0.204127,22,414.553183
-0.085596,27,414.728044
0.552658,28,414.907627
-16.767723,50,415.342679
-23.465948,30,415.535711
-18.635561,50,415.842878
0.597305,20,415.979513
0.47697,21,416.119946
0.615114,23,416.273285
-29.256965,50,416.578565
-10.405252,50,416.886931
0.342592,28,417.067973
-11.230639,50,417.370566
0.058777,29,417.557403
-10.736126,50,417.862626
0.497317,25,418.025488
0.681906,22,418.172743
0.234861,24,418.330102
-19.529724,50,418.634173
-10.949583,50,418.936917
0.527193,29,419.123943
-8.42418,20,419.259273
-2.748355,28,419.439571
0.602238,24,419.597351
0.149363,23,419.749996
0.602772,21,419.891793
0.635472,20,420.027529
0.019497,23,420.179197
-11.875154,50,420.48341
-8.385603,21,420.624164
0.086168,29,420.811668
0.400872,30,421.003926
-16.664554,50,421.309505
0.387366,23,421.473894
-4.785668,26,422.016422
-12.325852,50,422.357415
0.588325,28,422.537252
0.613002,20,422.673569
0.138575,31,422.87687
0.256438,22,423.026769
0.192789,26,423.196329
0.330498,30,423.388959
0.472653,20,423.524184
0.460833,24,423.683067
-0.54081,19,423.820122
-13.047925,50,424.126113
-4.892495,28,424.306049
0.719862,20,424.44174
-15.371008,24,424.600275
-11.486936,50,424.903681
0.698769,19,425.033769
-14.021904,50,425.336744
-11.58929,50,425.641581
-17.450645,50,425.948166
-12.0208,50,426.249737
0.637002,24,426.407181
0.549077,21,426.547271
-0.261677,25,426.710903
0.033883,28,426.889975
0.302223,26,427.060086
-12.883891,50,427.362205
-19.676408,28,427.541874
0.389487,31,427.739768
-10.46555,50,428.042262
0.632257,23,428.196024
-37.50364,29,428.381312
0.560065,25,428.545631
0.357421,24,428.703099
-10.959078,50,429.006607
-10.415775,50,429.392916
0.588725,19,429.523752
0.600894,23,429.676113
-12.519326,50,429.980762
-11.340929,50,430.288087
-12.045915,50,430.594353
-11.14264,50,430.900299
-10.55476,50,431.204582
0.102772,30,431.396528
0.449519,21,431.537008
-3.516204,21,431.844854
-11.394447,50,432.180511
-11.060046,50,432.519312
0.536413,29,432.714136
-7.435122,27,432.892966
-10.383597,50,433.205465
-5.453569,26,433.377418
0.188847,23,433.529202
0.366283,21,433.677941
0.132222,26,433.849177
0.541424,22,433.995786
-4.415875,22,434.143192
0.492992,21,434.284544
-13.39237,22,434.430796
-3.443069,19,434.560258
0.093606,26,434.72893
0.333184,21,434.869591
-24.538316,24,435.026046
-0.026511,30,435.218029
0.067678,29,435.732035
0.427381,31,435.938138
-8.402732,27,436.114283
0.490962,26,436.282177
-14.169907,50,436.586613
0.255274,29,436.772395
0.279871,29,436.957551
-10.410355,50,437.258811
0.447346,22,437.405318
-16.439409,31,437.600983
-20.307028,21,437.740423
0.475364,19,437.870457
-19.413407,25,438.034292
0.427145,22,438.18193
-22.362334,26,438.352127
0.222572,23,438.503649
-11.182143,50,438.805737
0.204999,27,438.98021
-10.867573,50,439.281327
0.306991,23,439.433521
-5.159489,50,439.735098
-10.361949,50,440.03762
-16.26805,19,440.167445
0.259081,31,440.362883
-10.803761,50,440.664267
0.576035,20,440.800689
-4.876158,25,440.963111
-12.402052,50,441.265376
-15.446684,27,441.43901
0.52526,28,441.619011
-20.317316,21,441.758517
-12.534822,50,442.096268
0.123365,27,442.341473
0.23649,27,442.557276
-9.455726,23,442.724768
-15.381405,21,442.88444
-14.291194,50,443.209066
0.313832,21,443.35635
-9.614436,22,443.507996
0.589208,22,443.658635
-6.512619,26,443.830064
0.574342,26,444.001376
-0.192479,31,444.199142
-0.686792,23,444.360143
-10.846065,50,444.66918
-3.529633,19,444.799236
0.307557,31,444.995661
0.487325,26,445.164367
0.586969,28,445.361496
-1.856385,23,445.513769
0.67528,20,445.649513
-28.356646,29,445.837986
-11.250433,50,446.152584
-2.372536,27,446.335112
-11.42264,50,447.108846
0.295129,23,447.295065
-10.451269,50,447.689737
-5.453438,27,447.864588
0.167723,31,448.063355
-10.44075,25,448.236658
-12.011969,50,448.544507
-18.737022,50,448.848643
-2.525401,20,448.984839
0.600037,12,449.235933
-4.472918,21,449.378151
-1.705601,24,449.536451
-11.795903,50,450.172316
0.531354,27,450.356883
0.673642,29,450.548525
-16.556707,29,450.734046
-4.73343,22,450.883492
-11.091456,50,451.185383
-2.536879,22,451.333422
0.727083,20,451.469181
0.382775,21,451.609405
0.30761,22,451.755101
0.681615,19,451.884875
-12.158588,50,452.209394
0.393426,25,452.385456
0.378516,22,452.531958
-6.30923,20,452.667398
-25.424675,24,452.825565
0.522111,20,452.960325
0.670687,25,453.123362
-15.331444,20,453.259007
0.5518,20,453.393822
0.664239,22,453.542364
0.184648,24,453.711937
-12.640336,50,454.044564
-10.95383,50,454.371722
-5.5736,23,454.531786
0.672638,20,454.67093
-4.399972,30,454.865675
0.524597,26,455.040561
-10.544711,25,455.208428
-10.77906,50,455.524068
0.269628,29,455.710253
0.664698,21,455.852841
0.529151,25,456.016563
-10.529286,50,456.318457
0.116378,27,456.495144
0.297474,20,456.630259
0.053182,25,456.792951
0.763525,20,456.927122
-11.358706,20,457.061594
0.316687,24,457.220528
-12.374773,50,457.525086
-8.730353,29,457.710783
0.659009,20,457.845668
-15.261892,19,457.974711
-6.133608,50,458.277442
0.714147,19,458.406382
0.407015,21,458.546763
-15.967807,28,458.726396
0.198622,31,458.92263
-10.612493,24,459.079486
-9.393944,23,459.232432
0.489482,19,459.362186
0.057021,29,459.548388
0.327594,25,459.711188
0.639589,20,459.846932
-10.887184,50,460.148373
-34.55975,25,460.313206
0.431092,28,460.492552
0.588292,22,460.63996
0.371337,27,460.815395
0.658627,22,460.962281
0.645535,22,461.108188
0.489169,25,461.270243
-12.06505,50,461.573021
-12.304384,19,461.702457
0.298599,31,461.899333
-13.170203,50,462.201393
0.621653,20,462.351925
0.192166,28,462.544652
-8.404793,21,462.685179
0.436469,23,462.836656
0.124785,28,463.016681
0.746088,19,463.145561
-4.488807,20,463.28023
0.363767,19,463.409142
-11.13025,50,464.081088
-5.337437,21,464.23434
-11.329551,50,464.55593
-2.793967,29,464.742308
0.506809,23,464.896981
-18.239546,50,465.331159
-19.346059,20,465.468641
-4.414576,20,465.6062
0.581405,31,465.805162
-23.355587,24,465.963297
-12.561574,50,466.276361
-15.528566,50,466.784641
-21.577486,25,466.951641
-13.079201,50,467.260784
0.558547,25,467.450016
-11.046095,50,467.757091
-10.721622,50,468.065872
-27.9711,50,468.36999
-26.373434,27,468.545419
-7.749145,27,468.72085
-17.439843,23,468.872358
0.564168,31,469.069562
0.642233,23,469.227794
0.383531,24,469.390061
-6.47025,20,469.524884
-16.310292,21,469.666307
0.592832,26,469.836087
0.463458,22,469.982914
-2.641281,22,470.129215
0.510077,26,470.30475
-3.015479,29,470.493707
-12.459941,24,470.651842
0.343149,30,470.845954
0.632365,22,470.992735
0.548982,24,471.151048
0.3038,27,471.324931
-13.356471,27,471.516099
0.318169,23,471.668864
0.044242,25,471.833422
-11.893754,50,472.183365
0.342103,30,472.394529
0.553764,24,472.699754
0.589305,22,472.854904
0.4146,31,473.052342
0.259714,24,473.211418
0.400523,23,473.363384
0.409502,23,473.516104
0.080358,26,473.684591
-0.65951,25,473.848271
-39.474925,23,474.001184
0.218759,32,474.203207
0.658279,23,474.356823
0.661494,23,474.522304
0.337831,31,474.730622
-15.41291,23,474.896548
-11.956267,50,475.215426
-6.419045,23,475.374321
0.383948,22,475.522032
0.343811,26,475.692668
0.535038,29,475.881026
0.476633,29,476.080693
0.446956,21,476.222776
-29.38806,22,476.368832
-10.98263,50,476.673322
-0.730689,25,476.836553
-13.842757,50,477.139585
-3.684098,27,477.313737
0.615238,21,477.458919
0.650753,19,477.591055
0.542833,25,478.085921
-3.63646,29,478.28389
-11.15147,50,478.589988
-0.135112,26,478.758998
-10.849774,50,479.063706
0.401706,30,479.256594
-12.342957,21,479.396788
-11.192886,50,479.699841
-11.542371,50,480.003108
-15.504098,25,480.168232
-0.071254,30,480.360586
-21.667589,50,480.663861
-15.348872,20,480.800242
-32.363545,19,480.931002
-19.378699,24,481.090188
-11.803823,50,481.394023
-11.03243,50,481.696001
-11.440403,50,482.000781
-11.727096,50,482.30457
-1.799353,27,482.494851
0.501455,25,482.670963
-24.416912,23,482.823831
0.417761,25,482.989713
0.393613,31,483.186272
0.680315,13,483.429435
0.138782,23,483.583993
-0.52567,22,483.730479
0.15624,30,483.931336
0.729013,19,484.063521
-11.798453,50,484.370692
-65.777907,50,484.681428
0.510255,20,484.817578
-12.605394,50,485.12441
-10.829977,50,485.445417
-11.287389,50,485.767148
-12.021835,50,486.08827
-10.53285,31,486.290012
-0.549782,29,486.476976
-13.523961,50,486.798264
0.546535,20,486.939407
-11.269121,20,487.074387
-0.529631,30,487.268228
0.317226,30,487.468035
0.595822,22,487.620042
0.574737,23,487.78144
-4.394677,25,487.949588
-16.445745,50,488.251749
0.692085,20,488.387505
0.66192,19,488.517225
-11.625879,50,488.83601
-11.384516,50,489.168606
-12.97934,50,489.483048
0.2133,25,489.651014
0.522912,22,489.797859
-49.792749,50,490.102052
0.444676,21,490.254608
-12.389383,50,490.572409
0.550328,23,490.733095
0.513367,28,490.924656
-7.599707,21,491.072279
0.6679,21,491.214814
-6.425149,21,491.357841
-12.047665,50,492.183499
0.419865,24,492.35016
0.522793,21,492.499314
0.527749,19,492.680459
-12.538713,24,492.87111
-24.402962,24,493.042845
-11.909615,50,493.391773
-4.412298,20,493.530222
-12.478993,50,493.83313
0.660855,21,493.981251
-12.694104,50,494.285095
0.715098,20,494.42969
-6.654345,25,494.595338
-7.361341,20,494.73492
0.560436,24,494.902757
0.479968,24,495.065576
0.574119,21,495.209419
-18.587142,26,495.382477
0.499671,26,495.554028
0.061432,28,495.738604
-11.252541,50,496.064723
0.304424,27,496.254446
-10.429586,50,496.585854
-9.627312,27,496.775966
-19.582768,50,497.107396
0.023069,27,497.299608
-13.390239,50,497.63814
-6.498572,28,497.82508
-13.113085,50,498.149578
-12.657871,50,498.470528
0.12381,26,498.640853
-11.962633,50,498.955681
-11.691306,50,499.266854
-10.427164,20,499.440264
0.483156,23,499.593802
0.123477,30,499.791259
0.495356,24,499.9515
0.411259,29,500.138988
-16.480159,22,500.289062
0.092789,25,500.454019
-11.487297,50,501.084801
-24.317223,25,501.253812
-54.535048,24,501.416019
-10.913322,50,501.723668
0.61848,22,501.87357
0.498618,23,502.034148
-6.558858,29,502.228856
-13.150192,50,502.536874
0.693343,25,502.703676
-0.973897,25,502.923261
-11.921572,50,503.27791
-17.373098,26,503.466193
-0.023835,23,503.625258
0.183838,25,503.792472
-17.256831,20,503.929534
-9.376989,21,504.07881
-0.658003,23,504.240795
0.577475,21,504.385668
0.364104,22,504.53549
0.553875,19,504.66763
0.475095,26,504.840366
-11.593391,50,505.152422
-12.482718,23,505.30586
-11.198835,50,505.614337
0.241536,29,505.805373
